Zipcode;State;City;ZipCodeType;LocationType
60652;IL;CHICAGO;STANDARD;PRIMARY
60652;IL;ASHBURN PARK;STANDARD;NOT ACCEPTABLE
60653;IL;CHICAGO;STANDARD;PRIMARY
60653;IL;HENRY MCGEE;STANDARD;NOT ACCEPTABLE
60654;IL;CHICAGO;STANDARD;PRIMARY
60654;IL;MERCHANDISE MART;STANDARD;NOT ACCEPTABLE
60655;IL;CHICAGO;STANDARD;PRIMARY
60655;IL;MERRIONETT PK;STANDARD;ACCEPTABLE
60655;IL;MERRIONETTE PARK;STANDARD;ACCEPTABLE
60656;IL;CHICAGO;STANDARD;PRIMARY
60656;IL;HARWOOD HEIGHTS;STANDARD;ACCEPTABLE
60656;IL;HARWOOD HTS;STANDARD;ACCEPTABLE
60656;IL;NORRIDGE;STANDARD;ACCEPTABLE
60657;IL;CHICAGO;STANDARD;PRIMARY
60657;IL;GRACELAND;STANDARD;NOT ACCEPTABLE
60659;IL;CHICAGO;STANDARD;PRIMARY
60660;IL;CHICAGO;STANDARD;PRIMARY
60660;IL;ROGERS PARK;STANDARD;NOT ACCEPTABLE
60661;IL;CHICAGO;STANDARD;PRIMARY
60664;IL;CHICAGO;PO BOX;PRIMARY
60664;IL;STATE OF IL;PO BOX;NOT ACCEPTABLE
60666;IL;CHICAGO;PO BOX;PRIMARY
60666;IL;AMF OHARE;PO BOX;NOT ACCEPTABLE
60668;IL;CHICAGO;UNIQUE;PRIMARY
60668;IL;COMMONWEALTH EDISON;UNIQUE;NOT ACCEPTABLE
60669;IL;CHICAGO;UNIQUE;PRIMARY
60669;IL;DIV OF POSTAL INSPECTORS;UNIQUE;NOT ACCEPTABLE
60670;IL;CHICAGO;UNIQUE;PRIMARY
60670;IL;CHASE BANK;UNIQUE;NOT ACCEPTABLE
60670;IL;JP MORGAN CHASE;UNIQUE;NOT ACCEPTABLE
60673;IL;CHICAGO;UNIQUE;PRIMARY
60673;IL;CHASE BANK;UNIQUE;NOT ACCEPTABLE
60673;IL;JP MORGAN CHASE;UNIQUE;NOT ACCEPTABLE
60674;IL;CHICAGO;UNIQUE;PRIMARY
60674;IL;BANK OF AMERICA;UNIQUE;NOT ACCEPTABLE
60675;IL;CHICAGO;UNIQUE;PRIMARY
60675;IL;NORTHERN TRUST CO;UNIQUE;NOT ACCEPTABLE
60677;IL;CHICAGO;UNIQUE;PRIMARY
60677;IL;PNC BANK;UNIQUE;NOT ACCEPTABLE
60678;IL;CHICAGO;UNIQUE;PRIMARY
60678;IL;AMERICAN NATIONAL BANK;UNIQUE;NOT ACCEPTABLE
60680;IL;CHICAGO;PO BOX;PRIMARY
60681;IL;CHICAGO;PO BOX;PRIMARY
60682;IL;CHICAGO;UNIQUE;PRIMARY
60682;IL;BANK OF AMERICA;UNIQUE;NOT ACCEPTABLE
60684;IL;CHICAGO;UNIQUE;PRIMARY
60684;IL;SEARS TOWER;UNIQUE;NOT ACCEPTABLE
60685;IL;CHICAGO;UNIQUE;PRIMARY
60685;IL;CNA CENTER;UNIQUE;NOT ACCEPTABLE
60686;IL;CHICAGO;UNIQUE;PRIMARY
60686;IL;NATIONAL CITY BANK;UNIQUE;NOT ACCEPTABLE
60687;IL;CHICAGO;UNIQUE;PRIMARY
60687;IL;PEOPLES GAS AND LIGHT;UNIQUE;NOT ACCEPTABLE
60688;IL;CHICAGO;UNIQUE;PRIMARY
60688;IL;JT WEEKER ISC;UNIQUE;NOT ACCEPTABLE
60689;IL;CHICAGO;UNIQUE;PRIMARY
60689;IL;FIFTH THIRD BANK;UNIQUE;NOT ACCEPTABLE
60690;IL;CHICAGO;PO BOX;PRIMARY
60691;IL;CHICAGO;PO BOX;PRIMARY
60693;IL;CHICAGO;UNIQUE;PRIMARY
60693;IL;BANK OF AMERICA;UNIQUE;NOT ACCEPTABLE
60694;IL;CHICAGO;UNIQUE;PRIMARY
60694;IL;HARRIS BANK;UNIQUE;NOT ACCEPTABLE
60695;IL;CHICAGO;UNIQUE;PRIMARY
60695;IL;JP MORGAN CHASE;UNIQUE;NOT ACCEPTABLE
60696;IL;CHICAGO;UNIQUE;PRIMARY
60696;IL;BANK OF AMERICA;UNIQUE;NOT ACCEPTABLE
60696;IL;FLEET;UNIQUE;NOT ACCEPTABLE
60697;IL;CHICAGO;UNIQUE;PRIMARY
60697;IL;BANK OF AMERICA;UNIQUE;NOT ACCEPTABLE
60699;IL;CHICAGO;STANDARD;PRIMARY
60699;IL;USPS DISTRICT CHICAGO;STANDARD;NOT ACCEPTABLE
60701;IL;CHICAGO;STANDARD;PRIMARY
60706;IL;HARWOOD HEIGHTS;STANDARD;PRIMARY
60706;IL;CHICAGO;STANDARD;ACCEPTABLE
60706;IL;HARWOOD HTS;STANDARD;ACCEPTABLE
60706;IL;NORRIDGE;STANDARD;ACCEPTABLE
60707;IL;ELMWOOD PARK;STANDARD;PRIMARY
60707;IL;CHICAGO;STANDARD;ACCEPTABLE
60712;IL;LINCOLNWOOD;STANDARD;PRIMARY
60712;IL;CHGO;STANDARD;NOT ACCEPTABLE
60712;IL;CHI;STANDARD;NOT ACCEPTABLE
60712;IL;CHICAGO;STANDARD;NOT ACCEPTABLE
60714;IL;NILES;STANDARD;PRIMARY
60803;IL;ALSIP;STANDARD;PRIMARY
60803;IL;CHICAGO;STANDARD;ACCEPTABLE
60803;IL;MERRIONETT PK;STANDARD;ACCEPTABLE
60803;IL;MERRIONETTE PARK;STANDARD;ACCEPTABLE
60804;IL;CICERO;STANDARD;PRIMARY
60804;IL;CHICAGO;STANDARD;ACCEPTABLE
60805;IL;EVERGREEN PARK;STANDARD;PRIMARY
60805;IL;CHICAGO;STANDARD;ACCEPTABLE
60805;IL;EVERGREEN PK;STANDARD;ACCEPTABLE
60827;IL;RIVERDALE;STANDARD;PRIMARY
60827;IL;CALUMET PARK;STANDARD;ACCEPTABLE
60827;IL;CHICAGO;STANDARD;ACCEPTABLE
62214;IL;ADDIEVILLE;STANDARD;PRIMARY
62214;IL;VENEDY;STANDARD;ACCEPTABLE
62215;IL;ALBERS;STANDARD;PRIMARY
62215;IL;DAMIANSVILLE;STANDARD;ACCEPTABLE
62806;IL;ALBION;STANDARD;PRIMARY
62806;IL;BLACK;STANDARD;NOT ACCEPTABLE
62833;IL;ELLERY;STANDARD;PRIMARY
62843;IL;GOLDEN GATE;STANDARD;PRIMARY
62843;IL;ALBION;STANDARD;NOT ACCEPTABLE
62843;IL;GOLDENGATE;STANDARD;NOT ACCEPTABLE
62601;IL;ALEXANDER;STANDARD;PRIMARY
62001;IL;ALHAMBRA;STANDARD;PRIMARY
62001;IL;KAUFMAN;STANDARD;NOT ACCEPTABLE
62410;IL;ALLENDALE;STANDARD;PRIMARY
61810;IL;ALLERTON;STANDARD;PRIMARY
62807;IL;ALMA;STANDARD;PRIMARY
62610;IL;ALSEY;PO BOX;PRIMARY
62411;IL;ALTAMONT;STANDARD;PRIMARY
62002;IL;ALTON;STANDARD;PRIMARY
62905;IL;ALTO PASS;STANDARD;PRIMARY
61811;IL;ALVIN;STANDARD;PRIMARY
62906;IL;ANNA;STANDARD;PRIMARY
62906;IL;BALCOM;STANDARD;NOT ACCEPTABLE
62906;IL;SARATOGA;STANDARD;NOT ACCEPTABLE
62413;IL;ANNAPOLIS;STANDARD;PRIMARY
61910;IL;ARCOLA;STANDARD;PRIMARY
62611;IL;ARENZVILLE;STANDARD;PRIMARY
62501;IL;ARGENTA;STANDARD;PRIMARY
62501;IL;NEWBURG;STANDARD;ACCEPTABLE
62501;IL;OAKLEY;STANDARD;ACCEPTABLE
61812;IL;ARMSTRONG;STANDARD;PRIMARY
61911;IL;ARTHUR;STANDARD;PRIMARY
61911;IL;CADWELL;STANDARD;ACCEPTABLE
61911;IL;CHESTERVILLE;STANDARD;NOT ACCEPTABLE
62612;IL;ASHLAND;STANDARD;PRIMARY
62612;IL;NEWMANSVILLE;STANDARD;ACCEPTABLE
62612;IL;PRENTICE;STANDARD;ACCEPTABLE
62612;IL;YATESVILLE;STANDARD;ACCEPTABLE
62808;IL;ASHLEY;STANDARD;PRIMARY
62808;IL;BOLO;STANDARD;NOT ACCEPTABLE
61912;IL;ASHMORE;STANDARD;PRIMARY
62510;IL;ASSUMPTION;STANDARD;PRIMARY
62613;IL;ATHENS;STANDARD;PRIMARY
62613;IL;FANCY PRAIRIE;STANDARD;ACCEPTABLE
61913;IL;ATWOOD;STANDARD;PRIMARY
61913;IL;GARRETT;STANDARD;NOT ACCEPTABLE
62615;IL;AUBURN;STANDARD;PRIMARY
62311;IL;AUGUSTA;STANDARD;PRIMARY
62344;IL;HUNTSVILLE;STANDARD;PRIMARY
62907;IL;AVA;STANDARD;PRIMARY
62907;IL;KINKAID;STANDARD;NOT ACCEPTABLE
62216;IL;AVISTON;STANDARD;PRIMARY
62216;IL;BREESE;STANDARD;NOT ACCEPTABLE
62216;IL;TRENTON;STANDARD;NOT ACCEPTABLE
62217;IL;BALDWIN;STANDARD;PRIMARY
62312;IL;BARRY;STANDARD;PRIMARY
62312;IL;EL DARA;STANDARD;NOT ACCEPTABLE
62218;IL;BARTELSO;STANDARD;PRIMARY
62218;IL;SANTA FE;STANDARD;NOT ACCEPTABLE
62313;IL;BASCO;STANDARD;PRIMARY
62006;IL;BATCHTOWN;STANDARD;PRIMARY
62006;IL;BEECHVILLE;STANDARD;NOT ACCEPTABLE
62006;IL;GILEAD;STANDARD;NOT ACCEPTABLE
62617;IL;BATH;STANDARD;PRIMARY
62617;IL;LYNCHBURG;STANDARD;ACCEPTABLE
62617;IL;SNICARTE;STANDARD;ACCEPTABLE
62314;IL;BAYLIS;STANDARD;PRIMARY
62618;IL;BEARDSTOWN;STANDARD;PRIMARY
62512;IL;BEASON;STANDARD;PRIMARY
62219;IL;BECKEMEYER;PO BOX;PRIMARY
62414;IL;BEECHER CITY;STANDARD;PRIMARY
62414;IL;WRIGHTS CORNER;STANDARD;NOT ACCEPTABLE
62444;IL;MODE;STANDARD;PRIMARY
62444;IL;BEECHER CITY;STANDARD;ACCEPTABLE
62444;IL;FANCHER;STANDARD;NOT ACCEPTABLE
62908;IL;BELKNAP;STANDARD;PRIMARY
62908;IL;MERMET;STANDARD;NOT ACCEPTABLE
62810;IL;BELLE RIVE;STANDARD;PRIMARY
62810;IL;MOORES PRAIRIE;STANDARD;NOT ACCEPTABLE
62220;IL;BELLEVILLE;STANDARD;PRIMARY
62220;IL;SWANSEA;STANDARD;ACCEPTABLE
62221;IL;BELLEVILLE;STANDARD;PRIMARY
62221;IL;SWANSEA;STANDARD;ACCEPTABLE
62221;IL;RENTCHLER;STANDARD;NOT ACCEPTABLE
62221;IL;SHILOH;STANDARD;NOT ACCEPTABLE
62222;IL;BELLEVILLE;PO BOX;PRIMARY
62223;IL;BELLEVILLE;STANDARD;PRIMARY
62223;IL;SWANSEA;STANDARD;ACCEPTABLE
62223;IL;SIGNAL HILL;STANDARD;NOT ACCEPTABLE
62225;IL;SCOTT AIR FORCE BASE;STANDARD;PRIMARY
62225;IL;SCOTT AFB;STANDARD;ACCEPTABLE
62225;IL;BELLEVILLE;STANDARD;NOT ACCEPTABLE
62226;IL;BELLEVILLE;STANDARD;PRIMARY
62226;IL;SWANSEA;STANDARD;ACCEPTABLE
62811;IL;BELLMONT;PO BOX;PRIMARY
61813;IL;BEMENT;STANDARD;PRIMARY
62009;IL;BENLD;STANDARD;PRIMARY
62812;IL;BENTON;STANDARD;PRIMARY
62812;IL;BARREN;STANDARD;NOT ACCEPTABLE
62812;IL;EASTERN;STANDARD;NOT ACCEPTABLE
62812;IL;REND CITY;STANDARD;NOT ACCEPTABLE
62812;IL;STEEL CITY;STANDARD;NOT ACCEPTABLE
62812;IL;WEST CITY;STANDARD;NOT ACCEPTABLE
62010;IL;BETHALTO;STANDARD;PRIMARY
62010;IL;FORT RUSSELL;STANDARD;NOT ACCEPTABLE
61914;IL;BETHANY;STANDARD;PRIMARY
62011;IL;BINGHAM;STANDARD;PRIMARY
61814;IL;BISMARCK;STANDARD;PRIMARY
62513;IL;BLUE MOUND;STANDARD;PRIMARY
62621;IL;BLUFFS;STANDARD;PRIMARY
62621;IL;EXETER;STANDARD;ACCEPTABLE
62622;IL;BLUFF SPRINGS;PO BOX;PRIMARY
62814;IL;BLUFORD;STANDARD;PRIMARY
62909;IL;BOLES;PO BOX;PRIMARY
61815;IL;BONDVILLE;PO BOX;PRIMARY
62815;IL;BONE GAP;STANDARD;PRIMARY
62816;IL;BONNIE;STANDARD;PRIMARY
62816;IL;NASON;STANDARD;ACCEPTABLE
62514;IL;BOODY;PO BOX;PRIMARY
62316;IL;BOWEN;STANDARD;PRIMARY
62230;IL;BREESE;STANDARD;PRIMARY
62230;IL;SAINT ROSE;STANDARD;NOT ACCEPTABLE
62417;IL;BRIDGEPORT;STANDARD;PRIMARY
62417;IL;LUKIN;STANDARD;NOT ACCEPTABLE
62417;IL;PETROLIA;STANDARD;NOT ACCEPTABLE
62012;IL;BRIGHTON;STANDARD;PRIMARY
61816;IL;BROADLANDS;STANDARD;PRIMARY
61917;IL;BROCTON;STANDARD;PRIMARY
62910;IL;BROOKPORT;STANDARD;PRIMARY
62910;IL;HAMLETSBURG;STANDARD;ACCEPTABLE
62910;IL;NEW LIBERTY;STANDARD;ACCEPTABLE
62910;IL;SHADY GROVE;STANDARD;NOT ACCEPTABLE
62910;IL;UNIONVILLE;STANDARD;NOT ACCEPTABLE
62817;IL;BROUGHTON;STANDARD;PRIMARY
62817;IL;DALE;STANDARD;ACCEPTABLE
62817;IL;MAYBERRY;STANDARD;NOT ACCEPTABLE
62817;IL;SOUTH TWIGG;STANDARD;NOT ACCEPTABLE
62817;IL;WALPOLE;STANDARD;NOT ACCEPTABLE
62624;IL;BROWNING;STANDARD;PRIMARY
62624;IL;BADER;STANDARD;ACCEPTABLE
62624;IL;BLUFF CITY;STANDARD;ACCEPTABLE
62624;IL;SHELDONS GROVE;STANDARD;NOT ACCEPTABLE
62818;IL;BROWNS;STANDARD;PRIMARY
62418;IL;BROWNSTOWN;STANDARD;PRIMARY
62418;IL;CONFIDENCE;STANDARD;NOT ACCEPTABLE
62418;IL;OTEGO;STANDARD;NOT ACCEPTABLE
62013;IL;BRUSSELS;STANDARD;PRIMARY
62013;IL;MEPPEN;STANDARD;ACCEPTABLE
62013;IL;DEER PLAIN;STANDARD;NOT ACCEPTABLE
62819;IL;BUCKNER;STANDARD;PRIMARY
62515;IL;BUFFALO;STANDARD;PRIMARY
62515;IL;BUFFALO HART;STANDARD;ACCEPTABLE
62515;IL;LANESVILLE;STANDARD;ACCEPTABLE
62517;IL;BULPITT;STANDARD;PRIMARY
62912;IL;BUNCOMBE;STANDARD;PRIMARY
62912;IL;ELVIRA;STANDARD;NOT ACCEPTABLE
62912;IL;LICK CREEK;STANDARD;NOT ACCEPTABLE
62014;IL;BUNKER HILL;STANDARD;PRIMARY
62014;IL;WOODBURN;STANDARD;NOT ACCEPTABLE
62820;IL;BURNT PRAIRIE;STANDARD;PRIMARY
62820;IL;PRAIRIE;STANDARD;NOT ACCEPTABLE
62015;IL;BUTLER;STANDARD;PRIMARY
62914;IL;CAIRO;STANDARD;PRIMARY
62914;IL;CACHE;STANDARD;ACCEPTABLE
62914;IL;FUTURE CITY;STANDARD;NOT ACCEPTABLE
62914;IL;KLONDIKE;STANDARD;NOT ACCEPTABLE
62914;IL;URBANDALE;STANDARD;NOT ACCEPTABLE
62419;IL;CALHOUN;STANDARD;PRIMARY
62419;IL;BERRYVILLE;STANDARD;NOT ACCEPTABLE
62419;IL;BONPAS;STANDARD;NOT ACCEPTABLE
61919;IL;CAMARGO;STANDARD;PRIMARY
62915;IL;CAMBRIA;PO BOX;PRIMARY
62319;IL;CAMDEN;STANDARD;PRIMARY
62916;IL;CAMPBELL HILL;STANDARD;PRIMARY
62916;IL;SHILOH HILL;STANDARD;NOT ACCEPTABLE
62320;IL;CAMP POINT;STANDARD;PRIMARY
62320;IL;COLUMBUS;STANDARD;ACCEPTABLE
62625;IL;CANTRALL;STANDARD;PRIMARY
62901;IL;CARBONDALE;STANDARD;PRIMARY
62901;IL;BOSKYDELL;STANDARD;NOT ACCEPTABLE
62901;IL;BRIARWOOD TRACE;STANDARD;NOT ACCEPTABLE
62901;IL;BRUSH HILL;STANDARD;NOT ACCEPTABLE
62901;IL;CDALE;STANDARD;NOT ACCEPTABLE
62901;IL;CRAB ORCHARD ESTATES;STANDARD;NOT ACCEPTABLE
62901;IL;LAKE TACOMA;STANDARD;NOT ACCEPTABLE
62901;IL;LAKEWOOD PARK;STANDARD;NOT ACCEPTABLE
62901;IL;TRIPLE LAKE HEIGHTS;STANDARD;NOT ACCEPTABLE
62902;IL;CARBONDALE;STANDARD;PRIMARY
62903;IL;CARBONDALE;STANDARD;PRIMARY
62626;IL;CARLINVILLE;STANDARD;PRIMARY
62626;IL;COMER;STANDARD;ACCEPTABLE
62626;IL;ENOS;STANDARD;ACCEPTABLE
62626;IL;WOMAC;STANDARD;ACCEPTABLE
62231;IL;CARLYLE;STANDARD;PRIMARY
62231;IL;SHATTUC;STANDARD;ACCEPTABLE
62231;IL;BOULDER;STANDARD;NOT ACCEPTABLE
62231;IL;FERRIN;STANDARD;NOT ACCEPTABLE
62231;IL;POSEY;STANDARD;NOT ACCEPTABLE
62231;IL;ROYAL LAKE;STANDARD;NOT ACCEPTABLE
62231;IL;SHATUC;STANDARD;NOT ACCEPTABLE
62821;IL;CARMI;STANDARD;PRIMARY
62821;IL;DOGTOWN;STANDARD;NOT ACCEPTABLE
62821;IL;EPWORTH;STANDARD;NOT ACCEPTABLE
62821;IL;RISING SUN;STANDARD;NOT ACCEPTABLE
62917;IL;CARRIER MILLS;STANDARD;PRIMARY
62917;IL;CARRIERS MILLS;STANDARD;NOT ACCEPTABLE
62917;IL;DALLASANIA;STANDARD;NOT ACCEPTABLE
62917;IL;MITCHELLSVILLE;STANDARD;NOT ACCEPTABLE
62016;IL;CARROLLTON;STANDARD;PRIMARY
62918;IL;CARTERVILLE;STANDARD;PRIMARY
62918;IL;BLAIRSVILLE;STANDARD;NOT ACCEPTABLE
62918;IL;CRAINVILLE;STANDARD;NOT ACCEPTABLE
62918;IL;DEWMAINE;STANDARD;NOT ACCEPTABLE
62918;IL;HAFER;STANDARD;NOT ACCEPTABLE
62321;IL;CARTHAGE;STANDARD;PRIMARY
62321;IL;BENTLEY;STANDARD;NOT ACCEPTABLE
62321;IL;DENVER;STANDARD;NOT ACCEPTABLE
62321;IL;FOUNTAIN GREEN;STANDARD;NOT ACCEPTABLE
62321;IL;HARMONY;STANDARD;NOT ACCEPTABLE
62321;IL;MCCALL;STANDARD;NOT ACCEPTABLE
62321;IL;WEBSTER;STANDARD;NOT ACCEPTABLE
62420;IL;CASEY;STANDARD;PRIMARY
62232;IL;CASEYVILLE;STANDARD;PRIMARY
62232;IL;FAIRVIEW HIEGHTS;STANDARD;NOT ACCEPTABLE
62232;IL;HOLLYWOOD HEIGHTS;STANDARD;NOT ACCEPTABLE
61817;IL;CATLIN;STANDARD;PRIMARY
62919;IL;CAVE IN ROCK;STANDARD;PRIMARY
62919;IL;LAMB;STANDARD;NOT ACCEPTABLE
62919;IL;ROCK CREEK;STANDARD;NOT ACCEPTABLE
62801;IL;CENTRALIA;STANDARD;PRIMARY
62801;IL;CENTRAL CITY;STANDARD;NOT ACCEPTABLE
62801;IL;CRAVAT;STANDARD;NOT ACCEPTABLE
62801;IL;FINNEY HEIGHTS;STANDARD;NOT ACCEPTABLE
62801;IL;RACCOON;STANDARD;NOT ACCEPTABLE
62801;IL;SUBURBAN HEIGHTS;STANDARD;NOT ACCEPTABLE
62801;IL;WAMAC;STANDARD;NOT ACCEPTABLE
61818;IL;CERRO GORDO;STANDARD;PRIMARY
62323;IL;CHAMBERSBURG;STANDARD;PRIMARY
61820;IL;CHAMPAIGN;STANDARD;PRIMARY
61821;IL;CHAMPAIGN;STANDARD;PRIMARY
61822;IL;CHAMPAIGN;STANDARD;PRIMARY
61824;IL;CHAMPAIGN;PO BOX;PRIMARY
61825;IL;CHAMPAIGN;PO BOX;PRIMARY
61826;IL;CHAMPAIGN;PO BOX;PRIMARY
62627;IL;CHANDLERVILLE;STANDARD;PRIMARY
62627;IL;PANTHER CREEK;STANDARD;ACCEPTABLE
62628;IL;CHAPIN;STANDARD;PRIMARY
62628;IL;BETHEL;STANDARD;NOT ACCEPTABLE
61920;IL;CHARLESTON;STANDARD;PRIMARY
61920;IL;RARDIN;STANDARD;NOT ACCEPTABLE
62629;IL;CHATHAM;STANDARD;PRIMARY
62233;IL;CHESTER;STANDARD;PRIMARY
62233;IL;BREMEN;STANDARD;NOT ACCEPTABLE
62630;IL;CHESTERFIELD;STANDARD;PRIMARY
62630;IL;HAGAMAN;STANDARD;ACCEPTABLE
62518;IL;CHESTNUT;STANDARD;PRIMARY
61924;IL;CHRISMAN;STANDARD;PRIMARY
62822;IL;CHRISTOPHER;STANDARD;PRIMARY
61830;IL;CISCO;STANDARD;PRIMARY
62823;IL;CISNE;STANDARD;PRIMARY
62823;IL;ENTERPRISE;STANDARD;NOT ACCEPTABLE
62421;IL;CLAREMONT;STANDARD;PRIMARY
62421;IL;GERMAN;STANDARD;NOT ACCEPTABLE
62824;IL;CLAY CITY;STANDARD;PRIMARY
62324;IL;CLAYTON;STANDARD;PRIMARY
62324;IL;KELLERVILLE;STANDARD;NOT ACCEPTABLE
62325;IL;COATSBURG;STANDARD;PRIMARY
62920;IL;COBDEN;STANDARD;PRIMARY
62825;IL;COELLO;PO BOX;PRIMARY
62017;IL;COFFEEN;STANDARD;PRIMARY
62017;IL;EAST FORK;STANDARD;NOT ACCEPTABLE
62326;IL;COLCHESTER;STANDARD;PRIMARY
62326;IL;FANDON;STANDARD;NOT ACCEPTABLE
62234;IL;COLLINSVILLE;STANDARD;PRIMARY
62234;IL;LUMAGHI HEIGHTS;STANDARD;NOT ACCEPTABLE
62234;IL;STATE PARK PLACE;STANDARD;NOT ACCEPTABLE
61831;IL;COLLISON;STANDARD;PRIMARY
62921;IL;COLP;PO BOX;PRIMARY
62921;IL;NEW CAMP;PO BOX;NOT ACCEPTABLE
62921;IL;OLD CAMP;PO BOX;NOT ACCEPTABLE
62236;IL;COLUMBIA;STANDARD;PRIMARY
62329;IL;COLUSA;PO BOX;PRIMARY
62631;IL;CONCORD;STANDARD;PRIMARY
62519;IL;CORNLAND;PO BOX;PRIMARY
62018;IL;COTTAGE HILLS;STANDARD;PRIMARY
62237;IL;COULTERVILLE;STANDARD;PRIMARY
62237;IL;SWANWICK;STANDARD;ACCEPTABLE
62237;IL;WINKLE;STANDARD;NOT ACCEPTABLE
62422;IL;COWDEN;STANDARD;PRIMARY
62422;IL;BOWLING GREEN;STANDARD;NOT ACCEPTABLE
62922;IL;CREAL SPRINGS;STANDARD;PRIMARY
62922;IL;EGYPTIAN HILLS;STANDARD;NOT ACCEPTABLE
62922;IL;EGYPTIAN SHORES;STANDARD;NOT ACCEPTABLE
62922;IL;LAKE CREST;STANDARD;NOT ACCEPTABLE
62827;IL;CROSSVILLE;STANDARD;PRIMARY
62827;IL;CALVIN;STANDARD;NOT ACCEPTABLE
62827;IL;PHILLIPS;STANDARD;NOT ACCEPTABLE
62827;IL;PHILLIPSTOWN;STANDARD;NOT ACCEPTABLE
62238;IL;CUTLER;STANDARD;PRIMARY
62923;IL;CYPRESS;STANDARD;PRIMARY
62828;IL;DAHLGREN;STANDARD;PRIMARY
62828;IL;BELLE PRAIRIE CITY;STANDARD;NOT ACCEPTABLE
62829;IL;DALE;PO BOX;PRIMARY
62829;IL;TWIGG;PO BOX;NOT ACCEPTABLE
62330;IL;DALLAS CITY;STANDARD;PRIMARY
62330;IL;ADRIAN;STANDARD;ACCEPTABLE
62330;IL;BURNSIDE;STANDARD;ACCEPTABLE
62330;IL;PONTOOSUC;STANDARD;ACCEPTABLE
62330;IL;PILOT GROVE;STANDARD;NOT ACCEPTABLE
61925;IL;DALTON CITY;STANDARD;PRIMARY
61832;IL;DANVILLE;STANDARD;PRIMARY
61832;IL;CENTRAL PARK;STANDARD;NOT ACCEPTABLE
61832;IL;HEGELER;STANDARD;NOT ACCEPTABLE
61833;IL;TILTON;STANDARD;PRIMARY
61833;IL;DANVILLE;STANDARD;ACCEPTABLE
61834;IL;DANVILLE;STANDARD;PRIMARY
62520;IL;DAWSON;STANDARD;PRIMARY
62521;IL;DECATUR;STANDARD;PRIMARY
62521;IL;LONG CREEK;STANDARD;ACCEPTABLE
62522;IL;DECATUR;STANDARD;PRIMARY
62523;IL;DECATUR;STANDARD;PRIMARY
62524;IL;DECATUR;PO BOX;PRIMARY
62525;IL;DECATUR;PO BOX;PRIMARY
62526;IL;DECATUR;STANDARD;PRIMARY
62526;IL;BEARSDALE;STANDARD;ACCEPTABLE
61839;IL;DE LAND;STANDARD;PRIMARY
62924;IL;DE SOTO;STANDARD;PRIMARY
62924;IL;BUSH;STANDARD;NOT ACCEPTABLE
61840;IL;DEWEY;STANDARD;PRIMARY
62424;IL;DIETERICH;STANDARD;PRIMARY
62530;IL;DIVERNON;STANDARD;PRIMARY
62530;IL;CIMIC;STANDARD;ACCEPTABLE
62830;IL;DIX;STANDARD;PRIMARY
62830;IL;BOYD;STANDARD;NOT ACCEPTABLE
62926;IL;DONGOLA;STANDARD;PRIMARY
62926;IL;WETAUG;STANDARD;NOT ACCEPTABLE
62019;IL;DONNELLSON;STANDARD;PRIMARY
62021;IL;DORSEY;STANDARD;PRIMARY
62022;IL;DOW;STANDARD;PRIMARY
62927;IL;DOWELL;PO BOX;PRIMARY
62831;IL;DU BOIS;STANDARD;PRIMARY
62831;IL;DUBOIS;STANDARD;NOT ACCEPTABLE
62425;IL;DUNDAS;STANDARD;PRIMARY
62239;IL;DUPO;STANDARD;PRIMARY
62832;IL;DU QUOIN;STANDARD;PRIMARY
62832;IL;SAINT JOHNS;STANDARD;NOT ACCEPTABLE
62023;IL;EAGARVILLE;PO BOX;PRIMARY
62024;IL;EAST ALTON;STANDARD;PRIMARY
62024;IL;ROSEWOOD;STANDARD;NOT ACCEPTABLE
62240;IL;EAST CARONDELET;STANDARD;PRIMARY
62240;IL;E CARONDELET;STANDARD;ACCEPTABLE
62240;IL;IMBS;STANDARD;NOT ACCEPTABLE
62633;IL;EASTON;STANDARD;PRIMARY
62633;IL;BIGGS;STANDARD;ACCEPTABLE
62633;IL;POPLAR CITY;STANDARD;ACCEPTABLE
62201;IL;EAST SAINT LOUIS;STANDARD;PRIMARY
62201;IL;E SAINT LOUIS;STANDARD;ACCEPTABLE
62201;IL;FAIRMONT CITY;STANDARD;ACCEPTABLE
62201;IL;SAUGET;STANDARD;ACCEPTABLE
62201;IL;E ST LOUIS;STANDARD;NOT ACCEPTABLE
62201;IL;EAST ST LOUIS;STANDARD;NOT ACCEPTABLE
62202;IL;EAST SAINT LOUIS;PO BOX;PRIMARY
62202;IL;E SAINT LOUIS;PO BOX;ACCEPTABLE
62202;IL;EAST ST LOUIS;PO BOX;NOT ACCEPTABLE
62203;IL;EAST SAINT LOUIS;STANDARD;PRIMARY
62203;IL;CENTREVILLE;STANDARD;ACCEPTABLE
62203;IL;E SAINT LOUIS;STANDARD;ACCEPTABLE
62203;IL;E ST LOUIS;STANDARD;NOT ACCEPTABLE
62204;IL;EAST SAINT LOUIS;STANDARD;PRIMARY
62204;IL;E SAINT LOUIS;STANDARD;ACCEPTABLE
62204;IL;WASHINGTON PK;STANDARD;ACCEPTABLE
62205;IL;EAST SAINT LOUIS;STANDARD;PRIMARY
62205;IL;CENTREVILLE;STANDARD;ACCEPTABLE
62205;IL;E SAINT LOUIS;STANDARD;ACCEPTABLE
